"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","SSC-A","CD11A","CD4","CD16","CD28","CD95","CD3","CD62L","CD8","CCR7","TIME","fraction"
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster2","CD16-|CD3-|CD4-|CD8-","T_Hs60011Bd_C200900505A_00.581822.fcs",49852.9609375,6.48658514022827,0.96912944316864,0.460267573595047,0.172397240996361,-0.53270560503006,1.67702037096024,-0.322101786732674,-0.860053598880768,0.0769022442400455,1.12210339307785,2757.5,0.28
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster2","CD16-|CD3-|CD4-|CD8-","T_Hs60012Bd_C200900505A_00.581833.fcs",51356.23828125,6.16972208023071,1.37390184402466,0.397078841924667,0.127688258886337,0.0539305284619331,1.1166068315506,0.0776322409510612,2.31775665283203,0.0152254002168775,1.05005240440369,4541.2001953125,0.261
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster3","CD11A+","Hs90208Bd_C20090205_00.583331.fcs",47111.640625,6.25077056884766,3.11010420322418,2.95081317424774,0.196368291974068,1.00242131948471,2.26635575294495,4.168297290802,6.12004899978638,0.183422744274139,3.49963974952698,7160.89990234375,0.844
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster3","CD11A+","Hs90210Bd_C20090205_00.583065.fcs",46796.619140625,6.20581436157227,3.08808493614197,2.93567287921906,0.223054081201553,1.44363391399384,1.46881020069122,4.07689571380615,6.26259255409241,0.225306332111359,3.87803721427917,6152.7001953125,0.906
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster3","CD11A+","Hs90211Bd_C20090205_00.583066.fcs",44737.3984375,6.09036350250244,3.01366114616394,3.16196501255035,0.156853072345257,1.01305413246155,0.954498440027237,4.13592576980591,6.4880907535553,-0.252576902508736,3.96392607688904,7864.94995117188,0.79
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster3","CD11A+","T_Hs60003Bd_C200900407A_00.581924.fcs",45765.298828125,6.37788581848145,3.07404839992523,4.11498022079468,0.205797918140888,1.32331073284149,1.49405235052109,4.0322847366333,6.23283839225769,2.71477472782135,4.14534115791321,3131.69995117188,0.48
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster3","CD11A+","T_Hs60011Bd_C200900505A_00.581822.fcs",61777.73828125,6.21068954467773,3.17625343799591,4.09490990638733,0.193136818706989,2.43514239788055,2.06829392910004,4.18216323852539,5.19204092025757,0.0482400711625814,2.83587610721588,2941.65002441406,0.83
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster3","CD11A+","T_Hs60012Bd_C200900505A_00.581833.fcs",62612.98046875,6.17268562316895,3.53833079338074,2.86090695858002,0.221327558159828,2.57037258148193,3.05698156356812,3.95727169513702,4.9684739112854,0.210625194013119,2.33336186408997,4596.85009765625,0.828
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster4","CD11A+|CD16+","Hs90208Bd_C20090205_00.583331.fcs",87086.8828125,7.66626262664795,4.79373645782471,1.79735422134399,4.02487802505493,0.713045001029968,4.18695449829102,1.10434567928314,4.33661603927612,0.967829585075378,4.15562057495117,7567.89990234375,0.111
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster4","CD11A+|CD16+","Hs90210Bd_C20090205_00.583065.fcs",52360.578125,6.57393217086792,4.23878288269043,0.221259988844395,4.49076509475708,0.272777304053307,1.18027466535568,0.258545026183128,3.7970404624939,0.222840704023838,1.83937549591064,5743.44995117188,0.15
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster4","CD11A+|CD16+","Hs90211Bd_C20090205_00.583066.fcs",117737.30078125,7.7613742351532,4.30212879180908,1.22596687078476,3.73269689083099,1.09311908483505,4.32250905036926,2.37968099117279,7.07747912406921,2.24748194217682,5.11294174194336,6827.30004882812,0.046
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster4","CD11A+|CD16+","T_Hs60003Bd_C200900407A_00.581924.fcs",67705.73828125,7.19951033592224,4.31122303009033,0.176496356725693,4.29106044769287,0.428909182548523,1.87415909767151,-0.363970577716827,2.86704897880554,1.10006105899811,3.44400429725647,3910.09997558594,0.05
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster4","CD11A+|CD16+","T_Hs60011Bd_C200900505A_00.581822.fcs",76832.1953125,6.77502632141113,4.19317293167114,0.397630602121353,4.21920680999756,0.189461633563042,1.95412290096283,-0.239271372556686,1.67748832702637,0.127374961972237,1.91448068618774,2737.10009765625,0.107
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster4","CD11A+|CD16+","T_Hs60012Bd_C200900505A_00.581833.fcs",75617.71875,6.72906947135925,4.32848262786865,0.266185745596886,3.451993227005,0.962925255298615,2.84657382965088,0.306715488433838,2.75486862659454,0.658877581357956,1.24118787050247,4699.09985351562,0.192
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster5","CD11A+|CD16-|CD3+|CD8+","Hs90208Bd_C20090205_00.583331.fcs",49789.87890625,6.34878826141357,4.15451192855835,-0.804763078689575,0.067968413233757,0.51848691701889,2.99586343765259,4.26580238342285,5.18867444992065,5.07383251190186,2.31428956985474,7515.5,0.111
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster5","CD11A+|CD16-|CD3+|CD8+","Hs90210Bd_C20090205_00.583065.fcs",46014.19921875,6.0961902141571,2.84615397453308,-0.744163513183594,0.202200911939144,1.36149960756302,1.0957555770874,4.04079699516296,6.56027436256409,5.63573670387268,4.16462016105652,6041.10009765625,0.13
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster5","CD11A+|CD16-|CD3+|CD8+","Hs90211Bd_C20090205_00.583066.fcs",44619.59765625,6.13439750671387,3.04076910018921,0.421904563903809,0.140846654772758,0.954373180866241,0.588839054107666,4.00108671188354,6.60677099227905,5.79414796829224,4.42276287078857,8976.7998046875,0.217
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster5","CD11A+|CD16-|CD3+|CD8+","T_Hs60003Bd_C200900407A_00.581924.fcs",45290.6796875,6.23142433166504,2.98492455482483,4.23590421676636,0.155704766511917,1.47350311279297,1.30628538131714,4.2372932434082,6.5453782081604,3.15491461753845,4.47769212722778,3298.80004882812,0.253
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster5","CD11A+|CD16-|CD3+|CD8+","T_Hs60011Bd_C200900505A_00.581822.fcs",61294,6.12719202041626,3.42713117599487,-0.570935487747192,0.161767989397049,1.9727281332016,1.73140740394592,4.04644584655762,5.28370428085327,4.55524349212646,2.62237620353699,3253.39990234375,0.067
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster5","CD11A+|CD16-|CD3+|CD8+","T_Hs60012Bd_C200900505A_00.581833.fcs",64116.640625,6.17728662490845,4.01544380187988,0.612691879272461,0.141803383827209,0.959295153617859,2.95509672164917,4.09596300125122,2.98215389251709,4.1428484916687,1.2740935087204,4580,0.141
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster6","CD16-|CD3-|CD4-","Hs90208Bd_C20090205_00.583331.fcs",40579.44140625,6.1845498085022,1.90360426902771,0.191660925745964,0.171804621815681,0.212494552135468,0.651685535907745,-0.0300430655479431,2.45069885253906,-0.0581559427082539,2.21423721313477,6960.10009765625,0.357
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster6","CD16-|CD3-|CD4-","Hs90210Bd_C20090205_00.583065.fcs",45394.0390625,6.36425018310547,2.07229542732239,0.343387007713318,0.24175862967968,0.218723714351654,1.13127171993256,0.35392564535141,4.17257738113403,0.234904244542122,2.64248394966125,6149.5,0.221
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster6","CD16-|CD3-|CD4-","Hs90211Bd_C20090205_00.583066.fcs",38687.41796875,5.95140290260315,1.4179208278656,0.446378156542778,0.16315745562315,0.157350972294807,0.446597993373871,-0.101505432277918,6.39843106269836,-1.05439609289169,0.744371622800827,8082.4501953125,0.324
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster6","CD16-|CD3-|CD4-","T_Hs60003Bd_C200900407A_00.581924.fcs",27567.48046875,6.30168771743774,0.185296073555946,0.209796592593193,0.108681924641132,0.08652164041996,0.578028857707977,-0.442814201116562,-2.3138575553894,-0.151164293289185,1.18857026100159,3364.69995117188,0.591
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster6","CD16-|CD3-|CD4-","T_Hs60011Bd_C200900505A_00.581822.fcs",49852.9609375,6.48658514022827,0.96912944316864,0.460267573595047,0.172397240996361,-0.53270560503006,1.67702037096024,-0.322101786732674,-0.860053598880768,0.0769022442400455,1.12210339307785,2757.5,0.28
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster6","CD16-|CD3-|CD4-","T_Hs60012Bd_C200900505A_00.581833.fcs",51408.298828125,6.1706326007843,1.37485718727112,0.392515957355499,0.127729251980782,0.0562987942248583,1.11911046504974,0.081059955060482,2.32105922698975,0.0169093632139266,1.05767226219177,4547.75,0.262
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster7","CD16-|CD3-|CD4-|CD62L-|CD8-","Hs90208Bd_C20090205_00.583331.fcs",34825.099609375,6.1793909072876,1.80577874183655,0.191134788095951,0.135209031403065,0.197280280292034,0.663175404071808,-0.0443697869777679,-1.76813393831253,-0.00987123139202595,2.09222412109375,7201.80004882812,0.17
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster7","CD16-|CD3-|CD4-|CD62L-|CD8-","Hs90210Bd_C20090205_00.583065.fcs",30771.259765625,6.3668417930603,0.522015780210495,0.440132841467857,0.210158742964268,0.160911664366722,0.854973793029785,0.24977970123291,-1.58141404390335,0.174020305275917,1.91729736328125,5653.19995117188,0.054
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster7","CD16-|CD3-|CD4-|CD62L-|CD8-","Hs90211Bd_C20090205_00.583066.fcs",27651.83984375,6.21319055557251,0.215286701917648,0.426840960979462,0.107054997235537,0.136836864054203,1.3587709069252,-0.0221671015024185,-2.88860869407654,-0.675778657197952,-0.516243785619736,9346.89990234375,0.076
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster7","CD16-|CD3-|CD4-|CD62L-|CD8-","T_Hs60003Bd_C200900407A_00.581924.fcs",25573.619140625,6.30804347991943,0.112025614827871,0.235412672162056,0.10101006552577,0.0788880847394466,0.573261559009552,-0.456347644329071,-2.39320194721222,-0.266671314835548,0.911009460687637,3562.85009765625,0.51
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster7","CD16-|CD3-|CD4-|CD62L-|CD8-","T_Hs60011Bd_C200900505A_00.581822.fcs",45897.91796875,6.60466814041138,0.363193199038506,0.494290634989738,0.157533966004848,-0.536421418190002,2.0540109872818,-0.317503318190575,-1.31726539134979,0.0769022442400455,0.544116944074631,2745.5,0.208
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster7","CD16-|CD3-|CD4-|CD62L-|CD8-","T_Hs60012Bd_C200900505A_00.581833.fcs",46051.439453125,6.48342084884644,0.189127966761589,0.403535187244415,0.101466879248619,0.0307673290371895,1.89706206321716,-0.00388545426540077,-0.569992959499359,0.0795320905745029,0.0494642946869135,4512.55004882812,0.13
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","Hs90208Bd_C20090205_00.583331.fcs",44550.4375,6.07757759094238,2.89257669448853,4.18680000305176,0.0769478231668472,1.34214413166046,1.6834043264389,4.6024227142334,6.55576324462891,-0.855940222740173,3.90846085548401,7095.39990234375,0.359
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","Hs90210Bd_C20090205_00.583065.fcs",44791.359375,6.01607942581177,2.81824016571045,4.06749200820923,0.112699680030346,1.75648057460785,1.20342946052551,4.43131446838379,6.50450706481934,-0.806116223335266,4.00910472869873,6203.89990234375,0.405
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","Hs90211Bd_C20090205_00.583066.fcs",43442.359375,5.95871448516846,2.92593133449554,4.13959002494812,0.126938328146935,1.1820325255394,0.572699904441833,4.41241693496704,6.43458414077759,-1.43023854494095,4.08404588699341,8192.35009765625,0.352
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","T_Hs60003Bd_C200900407A_00.581924.fcs",43458.3203125,6.20250654220581,2.94014096260071,4.27866697311401,0.165463820099831,1.50682866573334,1.18446755409241,4.31951379776001,6.45279169082642,2.82560586929321,4.41097259521484,3127.80004882812,0.259
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","T_Hs60011Bd_C200900505A_00.581822.fcs",58789.798828125,6.05925726890564,3.02960288524628,4.21972393989563,0.10329645127058,2.65091001987457,1.57159799337387,4.4890296459198,5.39805316925049,-0.235851995646954,3.0204222202301,2998.75,0.45
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","T_Hs60012Bd_C200900505A_00.581833.fcs",60907.5390625,6.07221865653992,3.18184030056,4.23168277740479,0.0946994498372078,3.01743686199188,3.19119083881378,4.25719022750854,5.56969428062439,-0.231101207435131,2.96936535835266,4445.9501953125,0.316
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-|CD95+","Hs90208Bd_C20090205_00.583331.fcs",47718.87890625,6.21762275695801,3.22540163993835,4.19728088378906,0.129481077194214,1.56237244606018,3.34494733810425,4.39043807983398,6.46432685852051,-0.344142973423004,3.69784736633301,7464,0.211
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-|CD95+","Hs90210Bd_C20090205_00.583065.fcs",48809.48046875,6.23345804214478,3.23732602596283,4.14896011352539,0.10727421566844,2.13824021816254,2.96765244007111,4.32389092445374,6.31202816963196,-0.52898833155632,3.5258481502533,5860.85009765625,0.212
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-|CD95+","Hs90211Bd_C20090205_00.583066.fcs",48754,6.32074236869812,3.54718947410583,4.20993566513062,0.127283908426762,1.67938017845154,3.13551235198975,4.30256056785583,5.96174836158752,-1.08669793605804,3.30158770084381,7864.2998046875,0.158
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-|CD95+","T_Hs60003Bd_C200900407A_00.581924.fcs",41346.279296875,6.34714126586914,3.47861766815186,4.27890872955322,0.160607933998108,1.87002575397491,3.21644687652588,4.08048319816589,4.58486580848694,1.07314652204514,3.52689516544342,3250.75,0.056
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-|CD95+","T_Hs60011Bd_C200900505A_00.581822.fcs",64343.12109375,6.26265430450439,3.31237125396729,4.24833583831787,0.124422401189804,2.89995288848877,3.12579298019409,4.27528524398804,5.32944393157959,-0.174033671617508,2.76794052124023,2866.19995117188,0.261
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-|CD95+","T_Hs60012Bd_C200900505A_00.581833.fcs",62898.359375,6.14433097839355,3.31875872612,4.26455497741699,0.13091205060482,3.11083841323853,3.65272068977356,4.17640447616577,5.49434900283813,-0.142722889780998,2.64102959632874,4482.2998046875,0.311
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","Hs90208Bd_C20090205_00.583331.fcs",44441,6.07226514816284,2.89249610900879,4.18636417388916,0.0794641748070717,1.33701324462891,1.6770806312561,4.6024227142334,6.54895639419556,-0.865976572036743,3.90687227249146,7132.39990234375,0.355
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","Hs90210Bd_C20090205_00.583065.fcs",44721.4375,6.0148229598999,2.8167986869812,4.07208967208862,0.112207971513271,1.74966549873352,1.18083798885345,4.43131446838379,6.50028610229492,-0.917802274227142,4.00294065475464,6170.2998046875,0.395
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","Hs90211Bd_C20090205_00.583066.fcs",43780.55859375,5.95312452316284,2.91978120803833,4.14918994903564,0.113256096839905,1.19466972351074,0.572340071201324,4.41663932800293,6.43247938156128,-1.59510982036591,4.0651707649231,8033,0.317
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","T_Hs60003Bd_C200900407A_00.581924.fcs",40342.3203125,5.98394656181335,2.91552901268005,4.24448871612549,0.153281457722187,1.51054447889328,1.51969844102859,4.27523398399353,5.90882992744446,1.95442688465118,4.05155110359192,2852.94995117188,0.066
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","T_Hs60011Bd_C200900505A_00.581822.fcs",58863.138671875,6.05925726890564,3.03150570392609,4.22239136695862,0.107507757842541,2.65295910835266,1.57479846477509,4.49503493309021,5.39805316925049,-0.243695892393589,3.0194525718689,2998.75,0.442
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","T_Hs60012Bd_C200900505A_00.581833.fcs",60907.5390625,6.07221865653992,3.17876362800598,4.2403998374939,0.0915721319615841,3.0145423412323,3.18354225158691,4.25719022750854,5.56969428062439,-0.26942004263401,2.96936535835266,4427.19995117188,0.306
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","Hs90208Bd_C20090205_00.583331.fcs",54155.3203125,6.60634779930115,4.32228994369507,0.339628636837006,3.95930325984955,0.308901682496071,2.06105172634125,0.112370401620865,2.32851111888885,0.0948169380426407,0.685253769159317,7750.25,0.064
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","Hs90210Bd_C20090205_00.583065.fcs",49789.5,6.4537353515625,4.1798677444458,0.1489182934165,4.5337495803833,0.131685696542263,0.990635216236115,0.0762200094759464,3.52509093284607,-0.0493182837963104,0.638423353433609,5225.25,0.124
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","Hs90211Bd_C20090205_00.583066.fcs",46410.91796875,6.12998247146606,3.97627687454224,0.309400290250778,3.67827582359314,0.169390216469765,1.68673670291901,-0.120848171412945,5.86105632781982,-1.11446142196655,-0.27774316072464,6728.7001953125,0.019
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","T_Hs60003Bd_C200900407A_00.581924.fcs",54280.33984375,7.00535178184509,4.2877459526062,0.114488299936056,4.29106044769287,0.313086107373238,1.41819876432419,-0.460131481289864,2.14008414745331,0.951541393995285,2.49784862995148,3910.09997558594,0.036
